geoid	year	geometry
42101000211	1990	POLYGON ((-75.20780000000001 40.0199, -75.2079 40.0202, -75.2079 40.021, -75.20780000000001 40.0214, -75.20780000000001 40.023, -75.208 40.0234, -75.2084 40.0242, -75.209 40.025, -75.2093 40.0258, -75.2098 40.0266, -75.2103 40.0276, -75.2106 40.0281, -75.21080000000001 40.0286, -75.2115 40.0295, -75.20959999999999 40.0305, -75.20888600000001 40.030794, -75.208646 40.030893, -75.2079 40.0312, -75.20569999999999 40.0321, -75.2051 40.0311, -75.204775 40.03072, -75.2045 40.0304, -75.20426999999999 40.029997, -75.2041 40.0297, -75.2038 40.0292, -75.2058 40.0283, -75.20529999999999 40.0276, -75.20489999999999 40.0268, -75.2043 40.0261, -75.20350000000001 40.0255, -75.2029 40.0253, -75.2034 40.0244, -75.2029 40.0243, -75.20327899999999 40.023584, -75.2038 40.0226, -75.20480000000001 40.0206, -75.20440000000001 40.0199, -75.2062 40.0195, -75.2079 40.0192, -75.20780000000001 40.0199))
42101000212	1990	POLYGON ((-75.2115 40.0295, -75.2124 40.0303, -75.21259999999999 40.0305, -75.2132 40.0312, -75.214 40.0318, -75.2148 40.0325, -75.21550000000001 40.0331, -75.2157 40.0333, -75.2162 40.0338, -75.2166 40.0342, -75.2169 40.0345, -75.2176 40.0353, -75.2182 40.0358, -75.2186 40.0362, -75.21899999999999 40.0363, -75.2158 40.0378, -75.2131 40.0391, -75.2119 40.038, -75.211 40.037, -75.2099 40.0351, -75.2094 40.0347, -75.2088 40.0337, -75.20829999999999 40.0323, -75.20820000000001 40.0318, -75.2079 40.0312, -75.208646 40.030893, -75.20888600000001 40.030794, -75.20959999999999 40.0305, -75.2115 40.0295))
42101000213	1990	POLYGON ((-75.21259999999999 40.0305, -75.2124 40.0303, -75.2115 40.0295, -75.2135 40.0286, -75.2145 40.0283, -75.2153 40.0279, -75.2161 40.0276, -75.217 40.0272, -75.2174 40.0278, -75.2178 40.0282, -75.2182 40.0286, -75.21850000000001 40.0289, -75.21939999999999 40.0296, -75.22 40.0302, -75.22069999999999 40.0309, -75.2214 40.0314, -75.2221 40.0321, -75.22280000000001 40.0328, -75.22369999999999 40.0322, -75.2246 40.0317, -75.22499999999999 40.0316, -75.22539999999999 40.032, -75.22580000000001 40.0325, -75.22620000000001 40.0332, -75.2246 40.0338, -75.2223 40.0349, -75.2206 40.0355, -75.21899999999999 40.0363, -75.2186 40.0362, -75.2182 40.0358, -75.2176 40.0353, -75.2169 40.0345, -75.2166 40.0342, -75.2162 40.0338, -75.2157 40.0333, -75.21550000000001 40.0331, -75.2148 40.0325, -75.214 40.0318, -75.2132 40.0312, -75.21259999999999 40.0305))
42101000214	1990	POLYGON ((-75.2209 40.0253, -75.2213 40.0259, -75.2225 40.0254, -75.222622 40.025308, -75.2229 40.0251, -75.223 40.0248, -75.22329999999999 40.0245, -75.223373 40.024282, -75.2234 40.0242, -75.223803 40.023474, -75.2239 40.0233, -75.227 40.0249, -75.22839999999999 40.0257, -75.2329 40.0283, -75.2324 40.0281, -75.232198 40.028201, -75.232 40.0283, -75.2311 40.0285, -75.23097300000001 40.028585, -75.2308 40.0287, -75.23050000000001 40.0288, -75.23 40.0291, -75.229922 40.029126, -75.22969999999999 40.0292, -75.2295 40.0293, -75.2291 40.0294, -75.22839999999999 40.0298, -75.2278 40.0301, -75.22709999999999 40.0305, -75.2257 40.0313, -75.22499999999999 40.0316, -75.2246 40.0317, -75.22369999999999 40.0322, -75.22280000000001 40.0328, -75.2221 40.0321, -75.2214 40.0314, -75.22069999999999 40.0309, -75.22 40.0302, -75.21939999999999 40.0296, -75.21850000000001 40.0289, -75.2182 40.0286, -75.2178 40.0282, -75.2174 40.0278, -75.217 40.0272, -75.2179 40.0268, -75.2183 40.0266, -75.2191 40.0264, -75.2196 40.0261, -75.21980000000001 40.0259, -75.22 40.0258, -75.2209 40.0253))
42101000215	1990	POLYGON ((-75.22709999999999 40.0305, -75.2278 40.0301, -75.22839999999999 40.0298, -75.2291 40.0294, -75.2295 40.0293, -75.22969999999999 40.0292, -75.229922 40.029126, -75.23 40.0291, -75.23050000000001 40.0288, -75.2308 40.0287, -75.23097300000001 40.028585, -75.2311 40.0285, -75.232 40.0283, -75.232198 40.028201, -75.2324 40.0281, -75.2329 40.0283, -75.2385 40.0319, -75.238229 40.032099, -75.23699999999999 40.033, -75.23690000000001 40.0332, -75.2366 40.0334, -75.23609999999999 40.0338, -75.23569999999999 40.0342, -75.2351 40.0346, -75.2341 40.0351, -75.2336 40.036, -75.231964 40.037506, -75.230119 40.038979, -75.23009999999999 40.039, -75.22839999999999 40.0405, -75.2277 40.0412, -75.2266 40.0421, -75.226343 40.041875, -75.22580000000001 40.0414, -75.2246 40.0398, -75.224 40.0391, -75.2236 40.0385, -75.2229 40.0378, -75.22150000000001 40.0372, -75.2209 40.0369, -75.21899999999999 40.0363, -75.2206 40.0355, -75.2223 40.0349, -75.2246 40.0338, -75.22620000000001 40.0332, -75.22580000000001 40.0325, -75.22539999999999 40.032, -75.22499999999999 40.0316, -75.2257 40.0313, -75.22709999999999 40.0305))
42101000216	1990	POLYGON ((-75.23009999999999 40.039, -75.230119 40.038979, -75.231964 40.037506, -75.2336 40.036, -75.2341 40.0351, -75.2351 40.0346, -75.23569999999999 40.0342, -75.23609999999999 40.0338, -75.2366 40.0334, -75.23690000000001 40.0332, -75.23699999999999 40.033, -75.238229 40.032099, -75.2385 40.0319, -75.2402 40.0332, -75.241 40.0338, -75.2422 40.0352, -75.2437 40.0359, -75.2458 40.0374, -75.246 40.0379, -75.246888 40.03901, -75.24760000000001 40.0399, -75.2497 40.0418, -75.2491 40.0422, -75.24850000000001 40.0424, -75.2482 40.0427, -75.248 40.0427, -75.2466 40.0435, -75.24509999999999 40.0442, -75.24460000000001 40.0444, -75.2436 40.0448, -75.2428 40.0452, -75.24209999999999 40.0455, -75.241882 40.045684, -75.24120000000001 40.0459, -75.2405 40.0462, -75.240432 40.046225, -75.2397 40.0465, -75.2381 40.0473, -75.23569999999999 40.0484, -75.23520000000001 40.0473, -75.2332 40.0456, -75.2323 40.045, -75.23180000000001 40.0447, -75.2289 40.0435, -75.2277 40.0428, -75.2266 40.0421, -75.2277 40.0412, -75.22839999999999 40.0405, -75.23009999999999 40.039))
42101000217	1990	POLYGON ((-75.2158 40.0378, -75.21899999999999 40.0363, -75.2209 40.0369, -75.22150000000001 40.0372, -75.2229 40.0378, -75.2236 40.0385, -75.224 40.0391, -75.2246 40.0398, -75.22580000000001 40.0414, -75.226343 40.041875, -75.2266 40.0421, -75.2277 40.0428, -75.2289 40.0435, -75.23180000000001 40.0447, -75.2323 40.045, -75.2332 40.0456, -75.23520000000001 40.0473, -75.23569999999999 40.0484, -75.2346 40.0489, -75.23090000000001 40.0505, -75.2302 40.0509, -75.2273 40.0521, -75.2236 40.0503, -75.22029999999999 40.0487, -75.2182 40.0479, -75.218 40.0468, -75.218 40.0457, -75.218 40.0441, -75.217894 40.043515, -75.2178 40.043, -75.21420000000001 40.0398, -75.2131 40.0391, -75.2158 40.0378))
42101000218	1990	POLYGON ((-75.23090000000001 40.0505, -75.2346 40.0489, -75.23569999999999 40.0484, -75.2362 40.0493, -75.2364 40.05, -75.2366 40.0505, -75.2367 40.0514, -75.23650000000001 40.0524, -75.23650000000001 40.0534, -75.2363 40.0547, -75.2362 40.0559, -75.2363 40.0563, -75.2367 40.0569, -75.2375 40.0583, -75.2385 40.0594, -75.23650000000001 40.0606, -75.2321 40.0638, -75.23269999999999 40.0643, -75.23180000000001 40.0649, -75.2303 40.0659, -75.2298 40.0654, -75.2285 40.0644, -75.22799999999999 40.0636, -75.2281 40.0632, -75.2286 40.0622, -75.2269 40.0615, -75.2281 40.0603, -75.2287 40.0601, -75.2304 40.0592, -75.229804 40.058429, -75.2287 40.057, -75.2294 40.0565, -75.2286 40.0561, -75.2294 40.0558, -75.2287 40.0548, -75.2316 40.0533, -75.2273 40.0521, -75.2302 40.0509, -75.23090000000001 40.0505))
42101000219	1990	POLYGON ((-75.2428 40.0452, -75.2436 40.0448, -75.24460000000001 40.0444, -75.24509999999999 40.0442, -75.2466 40.0435, -75.248 40.0427, -75.2482 40.0427, -75.24850000000001 40.0424, -75.2491 40.0422, -75.2497 40.0418, -75.2526 40.044, -75.2556 40.0456, -75.2552 40.0464, -75.2546 40.0469, -75.2542 40.0472, -75.2543 40.0482, -75.2539 40.0487, -75.2467 40.0536, -75.245 40.0549, -75.2436 40.0557, -75.2418 40.0571, -75.240188 40.058235, -75.23999999999999 40.0583, -75.23909999999999 40.0589, -75.2385 40.0594, -75.2375 40.0583, -75.2367 40.0569, -75.2363 40.0563, -75.2362 40.0559, -75.2363 40.0547, -75.23650000000001 40.0534, -75.23650000000001 40.0524, -75.2367 40.0514, -75.2366 40.0505, -75.2364 40.05, -75.2362 40.0493, -75.23569999999999 40.0484, -75.2381 40.0473, -75.2397 40.0465, -75.240432 40.046225, -75.2405 40.0462, -75.24120000000001 40.0459, -75.241882 40.045684, -75.24209999999999 40.0455, -75.2428 40.0452))
42101000220	1990	POLYGON ((-75.2542 40.0472, -75.2546 40.0469, -75.2552 40.0464, -75.2556 40.0456, -75.2585 40.0478, -75.2646 40.0537, -75.2641 40.054, -75.2636 40.0543, -75.2633 40.0546, -75.2607 40.0575, -75.25660000000001 40.0608, -75.2548 40.0624, -75.2436 40.0732, -75.24312399999999 40.072619, -75.2427 40.0721, -75.24231899999999 40.07161, -75.2413 40.0703, -75.2413 40.07, -75.2411 40.0696, -75.2405 40.068, -75.24037300000001 40.067045, -75.2403 40.0665, -75.2402 40.0649, -75.23990000000001 40.0636, -75.2397 40.0622, -75.2392 40.0604, -75.2388 40.0598, -75.2385 40.0594, -75.23909999999999 40.0589, -75.23999999999999 40.0583, -75.240188 40.058235, -75.2418 40.0571, -75.2436 40.0557, -75.245 40.0549, -75.2467 40.0536, -75.2539 40.0487, -75.2543 40.0482, -75.2542 40.0472))
42101000221	1990	POLYGON ((-75.23650000000001 40.0606, -75.2385 40.0594, -75.2388 40.0598, -75.2392 40.0604, -75.2397 40.0622, -75.23990000000001 40.0636, -75.2402 40.0649, -75.2403 40.0665, -75.24037300000001 40.067045, -75.2405 40.068, -75.2411 40.0696, -75.2413 40.07, -75.24079999999999 40.0701, -75.2389 40.0692, -75.2384 40.0694, -75.23820000000001 40.0697, -75.2362 40.071, -75.236052 40.070869, -75.2353 40.0702, -75.2346 40.0696, -75.23269999999999 40.068, -75.2311 40.0666, -75.2303 40.0659, -75.23180000000001 40.0649, -75.23269999999999 40.0643, -75.2321 40.0638, -75.23650000000001 40.0606))
42101000222	1990	POLYGON ((-75.2287 40.0601, -75.2281 40.0603, -75.2269 40.0615, -75.2286 40.0622, -75.2281 40.0632, -75.22799999999999 40.0636, -75.2285 40.0644, -75.2298 40.0654, -75.2303 40.0659, -75.2311 40.0666, -75.23269999999999 40.068, -75.2346 40.0696, -75.2353 40.0702, -75.236052 40.070869, -75.2362 40.071, -75.23820000000001 40.0697, -75.2384 40.0694, -75.2389 40.0692, -75.24079999999999 40.0701, -75.2413 40.07, -75.2413 40.0703, -75.24231899999999 40.07161, -75.2427 40.0721, -75.24312399999999 40.072619, -75.2436 40.0732, -75.241192 40.075562, -75.2332 40.0834, -75.23309999999999 40.083, -75.232 40.0825, -75.231307 40.082389, -75.2307 40.0822, -75.22790000000001 40.081, -75.22669999999999 40.0798, -75.22620000000001 40.0787, -75.2289 40.0776, -75.22799999999999 40.0764, -75.2272 40.0754, -75.22499999999999 40.0749, -75.2246 40.0741, -75.2265 40.0726, -75.22669999999999 40.0718, -75.2277 40.0706, -75.22629999999999 40.0704, -75.2236 40.0678, -75.2234 40.0673, -75.2251 40.0659, -75.22490000000001 40.0623, -75.2264 40.0616, -75.2239 40.0591, -75.22458 40.05876, -75.22629999999999 40.0579, -75.2287 40.0601))
42101000223	1990	POLYGON ((-75.208 40.0124, -75.208134 40.012486, -75.208426 40.012675, -75.2081 40.0131, -75.2073 40.0146, -75.2075 40.0153, -75.2073 40.0156, -75.2075 40.0163, -75.2058 40.0167, -75.2043 40.0169, -75.2037 40.0179, -75.2038 40.0184, -75.2039 40.0193, -75.20440000000001 40.0199, -75.20480000000001 40.0206, -75.2038 40.0226, -75.20327899999999 40.023584, -75.2029 40.0243, -75.2034 40.0244, -75.2029 40.0253, -75.20350000000001 40.0255, -75.2043 40.0261, -75.20489999999999 40.0268, -75.20529999999999 40.0276, -75.2058 40.0283, -75.2038 40.0292, -75.2041 40.0297, -75.20426999999999 40.029997, -75.2045 40.0304, -75.204775 40.03072, -75.2051 40.0311, -75.20569999999999 40.0321, -75.2079 40.0312, -75.20820000000001 40.0318, -75.20829999999999 40.0323, -75.2088 40.0337, -75.2094 40.0347, -75.2099 40.0351, -75.211 40.037, -75.2119 40.038, -75.2131 40.0391, -75.21420000000001 40.0398, -75.2178 40.043, -75.217894 40.043515, -75.218 40.0441, -75.218 40.0457, -75.218 40.0468, -75.2182 40.0479, -75.22029999999999 40.0487, -75.2236 40.0503, -75.2273 40.0521, -75.2316 40.0533, -75.2287 40.0548, -75.2294 40.0558, -75.2286 40.0561, -75.2294 40.0565, -75.2287 40.057, -75.229804 40.058429, -75.2304 40.0592, -75.2287 40.0601, -75.22629999999999 40.0579, -75.22458 40.05876, -75.2239 40.0591, -75.2264 40.0616, -75.22490000000001 40.0623, -75.2251 40.0659, -75.2234 40.0673, -75.2236 40.0678, -75.22629999999999 40.0704, -75.2277 40.0706, -75.22669999999999 40.0718, -75.2265 40.0726, -75.2246 40.0741, -75.22499999999999 40.0749, -75.2272 40.0754, -75.22799999999999 40.0764, -75.2289 40.0776, -75.22620000000001 40.0787, -75.22669999999999 40.0798, -75.22790000000001 40.081, -75.2307 40.0822, -75.231307 40.082389, -75.232 40.0825, -75.23309999999999 40.083, -75.2332 40.0834, -75.232 40.0845, -75.2307 40.0858, -75.2281 40.0841, -75.2281 40.0838, -75.22709999999999 40.0828, -75.2276 40.0827, -75.22580000000001 40.0815, -75.2244 40.0798, -75.22490000000001 40.0794, -75.22320000000001 40.0782, -75.2218 40.0787, -75.2222 40.078, -75.2184 40.0755, -75.2174 40.0766, -75.2163 40.0768, -75.2152 40.0768, -75.2167 40.0753, -75.21720000000001 40.0745, -75.21550000000001 40.0732, -75.2154 40.0729, -75.21599999999999 40.0725, -75.22239999999999 40.0726, -75.2216 40.072, -75.22280000000001 40.0709, -75.2192 40.0674, -75.21720000000001 40.0682, -75.2162 40.0692, -75.2154 40.0688, -75.21599999999999 40.0682, -75.2165 40.0683, -75.2189 40.0667, -75.2213 40.0639, -75.21939999999999 40.0608, -75.2197 40.0604, -75.21769999999999 40.0572, -75.2174 40.058, -75.217 40.0575, -75.21680000000001 40.0569, -75.2153 40.0563, -75.214141 40.057215, -75.21339999999999 40.0578, -75.2129 40.058, -75.2153 40.0558, -75.2162 40.0558, -75.2178 40.055, -75.2171 40.0523, -75.215942 40.051429, -75.2148 40.0504, -75.2145 40.0495, -75.21339999999999 40.0492, -75.2131 40.0484, -75.2118 40.0482, -75.2107 40.0473, -75.2106 40.0467, -75.20950000000001 40.0458, -75.2105 40.0456, -75.21040000000001 40.0451, -75.21040000000001 40.0442, -75.2089 40.043, -75.2089 40.0426, -75.2085 40.0416, -75.2075 40.0412, -75.2064 40.0418, -75.2059 40.0427, -75.20529999999999 40.0418, -75.2054 40.0416, -75.2059 40.0404, -75.2058 40.0387, -75.20359999999999 40.0378, -75.203 40.0391, -75.2008 40.0367, -75.2002 40.0373, -75.19929999999999 40.0383, -75.19880000000001 40.0368, -75.19840000000001 40.0362, -75.1981 40.0352, -75.1979 40.0343, -75.1978 40.0339, -75.1978 40.0334, -75.1972 40.033, -75.1953 40.0324, -75.1942 40.0321, -75.1927 40.0317, -75.1921 40.0317, -75.1909 40.0307, -75.1901 40.0312, -75.1892 40.0316, -75.1878 40.0305, -75.1862 40.0292, -75.1857 40.0286, -75.187 40.0276, -75.187286 40.027816, -75.188 40.0281, -75.1901 40.0272, -75.1935 40.0245, -75.193 40.0239, -75.193456 40.023661, -75.1951 40.0228, -75.1977 40.021, -75.1999 40.019, -75.2013 40.0169, -75.2026 40.0155, -75.20529999999999 40.0147, -75.2062 40.015, -75.2063 40.0143, -75.2077 40.0129, -75.208 40.0124))
42101000224	1990	POLYGON ((-75.2145 40.0739, -75.21550000000001 40.0732, -75.21720000000001 40.0745, -75.2167 40.0753, -75.2152 40.0768, -75.2163 40.0768, -75.2174 40.0766, -75.2184 40.0755, -75.2222 40.078, -75.2218 40.0787, -75.22320000000001 40.0782, -75.22490000000001 40.0794, -75.2244 40.0798, -75.22580000000001 40.0815, -75.2276 40.0827, -75.22709999999999 40.0828, -75.2281 40.0838, -75.2252 40.0841, -75.22410000000001 40.0839, -75.2223 40.0831, -75.22 40.0819, -75.21899999999999 40.0813, -75.2176 40.0804, -75.215993 40.079757, -75.21510000000001 40.0794, -75.214401 40.079185, -75.214 40.079, -75.21250000000001 40.0783, -75.21238700000001 40.078292, -75.2107 40.0776, -75.21169999999999 40.0767, -75.2127 40.0757, -75.2145 40.0739))
42101000225	1990	POLYGON ((-75.2145 40.0873, -75.21380000000001 40.0868, -75.2153 40.0852, -75.21599999999999 40.0847, -75.21729999999999 40.0844, -75.2189 40.0827, -75.22 40.0819, -75.2223 40.0831, -75.22410000000001 40.0839, -75.2252 40.0841, -75.2281 40.0838, -75.2281 40.0841, -75.2307 40.0858, -75.2281 40.0885, -75.2239 40.0926, -75.2226 40.092, -75.2218 40.0916, -75.2214 40.0913, -75.2204 40.0908, -75.2199 40.0904, -75.2182 40.0894, -75.2169 40.0887, -75.2153 40.0878, -75.2145 40.0873))
42101000226	1990	POLYGON ((-75.21238700000001 40.078292, -75.21250000000001 40.0783, -75.214 40.079, -75.214401 40.079185, -75.21510000000001 40.0794, -75.215993 40.079757, -75.2176 40.0804, -75.21899999999999 40.0813, -75.22 40.0819, -75.2189 40.0827, -75.21729999999999 40.0844, -75.21599999999999 40.0847, -75.2153 40.0852, -75.21380000000001 40.0868, -75.2129 40.0865, -75.2119 40.0857, -75.2105 40.0851, -75.20659999999999 40.0827, -75.2072 40.082, -75.20829999999999 40.0812, -75.20826 40.08102, -75.2081 40.0803, -75.2092 40.0792, -75.2107 40.0776, -75.21238700000001 40.078292))
42101000227	1990	POLYGON ((-75.2028 40.0729, -75.20350000000001 40.0738, -75.2039 40.074, -75.2051 40.0749, -75.20650000000001 40.0757, -75.2075 40.0763, -75.20829999999999 40.0768, -75.20910000000001 40.077, -75.2107 40.0776, -75.2092 40.0792, -75.2081 40.0803, -75.20826 40.08102, -75.20829999999999 40.0812, -75.2072 40.082, -75.20659999999999 40.0827, -75.20489999999999 40.0819, -75.20440000000001 40.0815, -75.2029 40.0805, -75.2011 40.0795, -75.20050000000001 40.0793, -75.1986 40.0782, -75.1979 40.0777, -75.19880000000001 40.0766, -75.1994 40.0758, -75.1996 40.0752, -75.1999 40.0749, -75.2008 40.0747, -75.2015 40.0742, -75.2021 40.0735, -75.2028 40.0729))
42101000228	1990	POLYGON ((-75.2092 40.0666, -75.21120000000001 40.0679, -75.2114 40.0684, -75.2115 40.0706, -75.214 40.0721, -75.2154 40.0729, -75.21550000000001 40.0732, -75.2145 40.0739, -75.2127 40.0757, -75.21169999999999 40.0767, -75.2107 40.0776, -75.20910000000001 40.077, -75.20829999999999 40.0768, -75.2075 40.0763, -75.20650000000001 40.0757, -75.2051 40.0749, -75.2039 40.074, -75.20350000000001 40.0738, -75.2028 40.0729, -75.2038 40.072, -75.20440000000001 40.0714, -75.20310000000001 40.0705, -75.20399999999999 40.0697, -75.20440000000001 40.0693, -75.2046 40.0691, -75.2058 40.0697, -75.2067 40.069, -75.2076 40.0681, -75.20820000000001 40.0674, -75.2092 40.0666))
42101000229	1990	POLYGON ((-75.21120000000001 40.0602, -75.21040000000001 40.0597, -75.2124 40.0587, -75.2129 40.058, -75.21339999999999 40.0578, -75.214141 40.057215, -75.2153 40.0563, -75.21680000000001 40.0569, -75.217 40.0575, -75.2174 40.058, -75.21769999999999 40.0572, -75.2197 40.0604, -75.21939999999999 40.0608, -75.2213 40.0639, -75.2189 40.0667, -75.2165 40.0683, -75.21599999999999 40.0682, -75.2154 40.0688, -75.2162 40.0692, -75.21720000000001 40.0682, -75.2192 40.0674, -75.22280000000001 40.0709, -75.2216 40.072, -75.22239999999999 40.0726, -75.21599999999999 40.0725, -75.2154 40.0729, -75.214 40.0721, -75.2115 40.0706, -75.2114 40.0684, -75.21120000000001 40.0679, -75.2092 40.0666, -75.2105 40.0652, -75.2116 40.0643, -75.2136 40.063, -75.21380000000001 40.0617, -75.211449 40.060344, -75.21120000000001 40.0602))
42101000230	1990	POLYGON ((-75.2118 40.0482, -75.2131 40.0484, -75.21339999999999 40.0492, -75.2145 40.0495, -75.2148 40.0504, -75.215942 40.051429, -75.2171 40.0523, -75.2178 40.055, -75.2162 40.0558, -75.2153 40.0558, -75.2129 40.058, -75.2124 40.0587, -75.21040000000001 40.0597, -75.21120000000001 40.0602, -75.211449 40.060344, -75.21380000000001 40.0617, -75.2136 40.063, -75.2116 40.0643, -75.20869999999999 40.0627, -75.2072 40.0618, -75.2062 40.0611, -75.2047 40.0602, -75.2038 40.0597, -75.2028 40.0596, -75.20187300000001 40.058426, -75.201705 40.058209, -75.20180000000001 40.0566, -75.2026 40.0558, -75.20359999999999 40.0549, -75.2039 40.0547, -75.2052 40.0545, -75.20440000000001 40.0539, -75.2056 40.0533, -75.20569999999999 40.0528, -75.2092 40.052, -75.2094 40.0507, -75.2105 40.0498, -75.2103 40.0483, -75.2107 40.0473, -75.2118 40.0482))
42101000231	1990	POLYGON ((-75.2004 40.0635, -75.2007 40.0632, -75.2015 40.0635, -75.20229999999999 40.0626, -75.20269999999999 40.0623, -75.2021 40.0611, -75.2028 40.0596, -75.2038 40.0597, -75.2047 40.0602, -75.2062 40.0611, -75.2072 40.0618, -75.20869999999999 40.0627, -75.2116 40.0643, -75.2105 40.0652, -75.2092 40.0666, -75.20820000000001 40.0674, -75.2076 40.0681, -75.2067 40.069, -75.2058 40.0697, -75.2046 40.0691, -75.20440000000001 40.0693, -75.20399999999999 40.0697, -75.20310000000001 40.0705, -75.20440000000001 40.0714, -75.2038 40.072, -75.2028 40.0729, -75.20189999999999 40.0717, -75.20140000000001 40.0711, -75.2008 40.0704, -75.2004 40.0698, -75.1999 40.0694, -75.19889999999999 40.0684, -75.19759999999999 40.0673, -75.1969 40.0669, -75.1965 40.0663, -75.19799999999999 40.0652, -75.2004 40.0635))
